Date,provincename,Construction,Transportation,Agriculture,Population,Station Name,Max Temp (°C),Total Snow (cm),Total Precip (mm),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Longitude (x),Latitude (y)
01-01-2017,Alberta,94.96622453,41.4229958,267.2589162,18742,Camrose,-9.5,1.281818182,0.3,-23.4,-16.5,34.5,0,-112.82,53.05
01-02-2017,Alberta,100.598423,43.34501838,269.9899624,18742,Camrose,-7.9,1.872727273,0,-20,-14,32,0,-112.82,53.05
01-03-2017,Alberta,91.96813598,43.51798166,273.2639483,18742,Camrose,-7.6,2,0,-18,-12.8,30.8,0,-112.82,53.05
01-04-2017,Alberta,95.44623573,43.4070713,281.8424537,18742,Camrose,10,0.8,0.2,0.2,5.1,12.9,0,-112.82,53.05
01-05-2017,Alberta,91.78286624,42.86092606,282.88617,18742,Camrose,13.7,1.136363636,0.2,1.3,7.5,10.5,0,-112.82,53.05
01-06-2017,Alberta,95.24016348,42.11583272,290.8699962,18742,Camrose,23.5,1.254545455,0,12.6,18.1,0,0.1,-112.82,53.05
01-07-2017,Alberta,90.49379638,39.95280874,301.9989216,18742,Camrose,25.1,1.227272727,6.5,9,17.1,0.9,0,-112.82,53.05
01-08-2017,Alberta,102.0267745,42.40895051,295.0013464,18742,Camrose,17.9,1.227272727,1.4,9.8,13.9,4.1,0,-112.82,53.05
01-09-2017,Alberta,100.0536635,43.58082905,292.8393288,18742,Camrose,21.4,1.227272727,0,7.6,14.5,3.5,0,-112.82,53.05
01-10-2017,Alberta,102.0220146,41.88749976,284.4205571,18742,Camrose,9.5,1.209090909,3.9,0.3,4.9,13.1,0,-112.82,53.05
01-11-2017,Alberta,101.4968285,43.85872479,282.6337964,18742,Camrose,-7,1.190909091,1.3,-2.5,-10.9,28.9,0,-112.82,53.05
01-12-2017,Alberta,102.1785164,41.02094449,286.6684564,18742,Camrose,0.7,1.209090909,0,-12,-5.7,23.7,0,-112.82,53.05
01-01-2018,Alberta,98.6731031,44.49536193,284.0832212,18742,Camrose,-6.3,1.327272727,0,-29.1,-17.7,35.7,0,-112.82,53.05
01-02-2018,Alberta,99.28522662,47.64733571,295.7785019,18742,Camrose,-16.9,1.218181818,0,-23,-20,38,0,-112.82,53.05
01-03-2018,Alberta,94.24500157,43.40395387,296.8410439,18742,Camrose,-4,1.290909091,0,-12.6,-8.3,26.3,0,-112.82,53.05
01-04-2018,Alberta,96.29945736,44.13218605,306.027232,18742,Camrose,-10,1.127272727,0,-21.4,-15.7,33.7,0,-112.82,53.05
01-05-2018,Alberta,99.31965314,43.23733379,301.5865915,18742,Camrose,13,1.136363636,0.2,2,7.5,10.5,0,-112.82,53.05
01-06-2018,Alberta,96.83474766,42.47421953,306.5238579,18742,Camrose,11.9,1.136363636,7.8,4.9,8.4,9.6,0,-112.82,53.05
01-07-2018,Alberta,91.12976514,42.78594286,308.4114878,18742,Camrose,19.9,1.181818182,0.2,8.9,14.4,3.6,0,-112.82,53.05
01-08-2018,Alberta,94.44439446,44.07775921,311.9218489,18742,Camrose,29.6,1.254545455,0.8,13.7,21.6,0,3.6,-112.82,53.05
01-09-2018,Alberta,90.57399569,42.22212506,308.0274855,18742,Camrose,16.3,1.781818182,2.1,3.8,10.1,7.9,0,-112.82,53.05
01-10-2018,Alberta,90.14296303,41.98786033,302.4373653,18742,Camrose,3.8,1.781818182,1.4,-1.8,1,17,0,-112.82,53.05
01-11-2018,Alberta,91.64176951,43.54467598,296.3497822,18742,Camrose,2.1,1.763636364,0,-2,0.1,17.9,0,-112.82,53.05
01-12-2018,Alberta,89.33015272,41.37480224,281.8161692,18742,Camrose,-4.2,1.236363636,0.5,-7.8,-6,24,0,-112.82,53.05
01-01-2019,Alberta,81.54131232,43.26545851,280.0249396,18742,Camrose,3.3,1.218181818,0.8,-13.9,-5.3,23.3,0,-112.82,53.05
01-02-2019,Alberta,86.31732679,43.23912977,279.3209621,18742,Camrose,-11.3,1.790909091,5.8,-21.3,-16.3,34.3,0,-112.82,53.05
01-03-2019,Alberta,84.73740356,44.84048158,276.8566777,18742,Camrose,-17.1,5.445454545,0,-32.6,-24.9,42.9,0,-112.82,53.05
01-04-2019,Alberta,85.63401535,46.52197285,308.7732018,18742,Camrose,7.7,5.318181818,0,-0.9,3.4,14.6,0,-112.82,53.05
01-05-2019,Alberta,87.1839019,44.23648573,308.3443432,18742,Camrose,6.9,5.318181818,2,-3.9,1.5,16.5,0,-112.82,53.05
01-06-2019,Alberta,91.27539772,44.90964874,322.4926978,18742,Camrose,27.2,5.272727273,0,7.6,17.4,0.6,0,-112.82,53.05
01-07-2019,Alberta,86.79037691,43.34094317,313.3075592,18742,Camrose,21.1,5.218181818,7.1,6.3,13.7,4.3,0,-112.82,53.05
01-08-2019,Alberta,89.00575283,44.75831012,297.8427898,18742,Camrose,23.6,4.690909091,42.3,13.2,18.4,0,0.4,-112.82,53.05
01-09-2019,Alberta,89.93567134,44.48453213,299.0000051,18742,Camrose,15.9,4.863636364,0,5.3,10.6,7.4,0,-112.82,53.05
01-10-2019,Alberta,88.38432087,42.06635341,298.3390168,18742,Camrose,6.1,4.863636364,0,-5.5,0.3,17.7,0,-112.82,53.05
01-11-2019,Alberta,84.4764613,41.71043275,293.8420989,18742,Camrose,5.6,4.681818182,0,-4.8,0.4,17.6,0,-112.82,53.05
01-12-2019,Alberta,84.2416292,42.32878634,288.1938375,18742,Camrose,-3.5,4.681818182,0.2,-19.3,-11.4,29.4,0,-112.82,53.05
01-01-2020,Alberta,68.53498874,40.43687329,282.5351745,18742,Camrose,0.7,4.036363636,0,-11.9,-5.6,23.6,0,-112.82,53.05
01-02-2020,Alberta,75.89635437,43.70594527,291.0741888,18742,Camrose,5.7,2.272727273,1.9,-2.7,1.5,16.5,0,-112.82,53.05
01-03-2020,Alberta,76.4525605,34.9665437,289.6109555,18742,Camrose,-1.4,2.272727273,0,-11.1,-6.3,24.3,0,-112.82,53.05
01-04-2020,Alberta,76.6790432,31.16818905,271.6609849,18742,Camrose,-12.6,2.272727273,0,-22.9,-17.7,35.7,0,-112.82,53.05
01-05-2020,Alberta,77.11258948,34.46694265,262.6926398,18742,Camrose,15.8,2.272727273,0,2.9,9.3,8.7,0,-112.82,53.05
01-06-2020,Alberta,82.23141577,34.5823752,256.5267286,18742,Camrose,18.7,2.254545455,0,9.8,14.3,3.7,0,-112.82,53.05
01-07-2020,Alberta,75.89602667,33.85215235,267.5194084,18742,Camrose,18.3,2.254545455,22.9,11.1,14.7,3.3,0,-112.82,53.05
01-08-2020,Alberta,79.38667182,35.15870729,241.419803,18742,Camrose,27.2,2.081818182,0,13.7,20.4,0,2.4,-112.82,53.05
01-09-2020,Alberta,82.90940722,37.11847426,259.2849054,18742,Camrose,19.4,2.081818182,0,11,15.2,2.8,0,-112.82,53.05
01-10-2020,Alberta,75.76189585,37.4901281,256.0454445,18742,Camrose,18.6,2.081818182,0,0.2,9.4,8.6,0,-112.82,53.05
01-11-2020,Alberta,76.10022187,38.77282033,273.1016859,18742,Camrose,17.1,2.081818182,0,-3.3,6.9,11.1,0,-112.82,53.05
01-12-2020,Alberta,73.72618032,39.28055385,276.4210616,18742,Camrose,4.6,2.081818182,0,-8.6,-2,20,0,-112.82,53.05
01-01-2021,Alberta,77.49335075,39.3638364,275.9691385,18742,Camrose,-5.5,0,0,-14.5,-10,28,0,-112.82,53.05
01-02-2021,Alberta,84.33439862,36.43294702,270.2343596,18742,Camrose,-11.2,0,0,-17.5,-14.3,32.3,0,-112.82,53.05
01-03-2021,Alberta,81.60952501,35.65602267,278.4220176,18742,Camrose,7.2,0,0,-9.9,-1.3,19.3,0,-112.82,53.05
01-04-2021,Alberta,85.5901059,36.21364146,277.0367706,18742,Camrose,18.6,1.163636364,0,-3.8,7.4,10.6,0,-112.82,53.05
01-05-2021,Alberta,84.43631758,34.35670071,282.5783706,18742,Camrose,15.1,1.163636364,0,3.6,9.3,8.7,0,-112.82,53.05
01-06-2021,Alberta,84.5590768,33.98050666,305.4489103,18742,Camrose,26.3,1.163636364,0,12.3,19.3,0,1.3,-112.82,53.05
01-07-2021,Alberta,82.91262088,35.39989052,306.6437878,18742,Camrose,33.5,1.163636364,0,15.1,24.3,0,6.3,-112.82,53.05
01-08-2021,Alberta,82.12529338,39.6825167,288.5936242,18742,Camrose,27.7,1.28,0,13.7,20.7,0,2.7,-112.82,53.05
01-09-2021,Alberta,82.48294461,38.47069131,299.679342,18742,Camrose,11.6,1.422222222,12.8,7.4,9.5,8.5,0,-112.82,53.05
01-10-2021,Alberta,83.3103024,40.36435023,309.7401073,18742,Camrose,17,1.6,0,4.3,10.6,7.4,0,-112.82,53.05
01-11-2021,Alberta,85.63994985,40.84830795,288.8971001,18742,Camrose,5,1.828571429,0,-9.6,-2.3,20.3,0,-112.82,53.05
01-12-2021,Alberta,80.89887544,40.13609299,299.1809479,18742,Camrose,6.4,2.133333333,0,-2.3,2.1,15.9,0,-112.82,53.05
01-01-2001,Alberta,9.755469047,1.613234026,15.55395355,3585,Cardston,5.5,0,0,0.4,3,15,0,-113.29,49.2
01-02-2001,Alberta,9.640059483,1.718724383,16.21211141,3585,Cardston,7.2,0,0,-6.4,0.4,17.6,0,-113.29,49.2
01-03-2001,Alberta,9.816136923,1.701962729,16.10821262,3585,Cardston,6.2,0,0,-3.3,1.5,16.5,0,-113.29,49.2
01-04-2001,Alberta,9.60141112,1.630254532,16.88138833,3585,Cardston,9,0,0,-2.9,3.1,14.9,0,-113.29,49.2
01-05-2001,Alberta,9.776777619,1.636012965,16.64113116,3585,Cardston,9.8,0,0,1.7,5.8,12.2,0,-113.29,49.2
01-06-2001,Alberta,9.953669862,1.561594009,16.563262,3585,Cardston,26.5,0.029370629,0,5.2,15.9,2.1,0,-113.29,49.2
01-07-2001,Alberta,10.39542501,1.575127726,16.59518665,3585,Cardston,27.4,0.081318681,0,12.2,19.8,0,1.8,-113.29,49.2
01-08-2001,Alberta,9.88274174,1.682240361,16.85303016,3585,Cardston,23.9,0.133266733,0,7.7,15.8,2.2,0,-113.29,49.2
01-09-2001,Alberta,9.427169748,1.584638058,16.55561382,3585,Cardston,25.7,0.189210789,0,16.6,21.2,0,3.2,-113.29,49.2
01-10-2001,Alberta,9.648312868,1.522347175,17.1468009,3585,Cardston,26.1,0.28011988,0,1.4,13.8,4.2,0,-113.29,49.2
01-11-2001,Alberta,10.41495413,1.616779101,17.07678082,3585,Cardston,8.7,0.461938062,0.323076923,2,5.4,12.6,0,-113.29,49.2
01-12-2001,Alberta,10.02730854,1.608404698,16.56784621,3585,Cardston,3.8,0.461938062,0.571428571,-7,-1.6,19.6,0,-113.29,49.2
01-01-2002,Alberta,10.33937706,1.5251856,16.33474174,3585,Cardston,4.8,0.571028971,0.571428571,-19.1,-7.2,25.2,0,-113.29,49.2
01-02-2002,Alberta,10.06610661,1.662339459,16.5595939,3585,Cardston,1.7,0.571028971,0.615384615,-10.4,-4.4,22.4,0,-113.29,49.2
01-03-2002,Alberta,9.998465915,1.645048266,16.04849306,3585,Cardston,-10.5,0.571028971,1,-25.4,-18,36,0,-113.29,49.2
01-04-2002,Alberta,9.895053752,1.602850653,16.18663858,3585,Cardston,-2.8,0.916483516,2,-14.8,-8.8,26.8,0,-113.29,49.2
01-05-2002,Alberta,10.41415651,1.649245579,15.58684954,3585,Cardston,15.7,0.963145945,0,0.1,7.9,10.1,0,-113.29,49.2
01-06-2002,Alberta,10.99733959,1.673363188,14.7587592,3585,Cardston,19.5,0.980894863,1.2,6.1,12.8,5.2,0,-113.29,49.2
01-07-2002,Alberta,12.1174764,1.709792279,15.52011867,3585,Cardston,18.3,0.993282475,0,6.9,12.6,5.4,0,-113.29,49.2
01-08-2002,Alberta,10.7998086,1.683500807,14.97624335,3585,Cardston,15.4,0.997078679,0,6.1,10.8,7.2,0,-113.29,49.2
01-09-2002,Alberta,10.3959873,1.68382357,15.14010268,3585,Cardston,20.9,0.959416341,3.8,7.1,14,4,0,-113.29,49.2
01-10-2002,Alberta,10.54164578,1.707505711,15.75032586,3585,Cardston,9.9,0.8178579,0.836363636,-1.3,4.3,13.7,0,-113.29,49.2
01-11-2002,Alberta,10.68407354,1.662839776,16.69718297,3585,Cardston,8.7,0.926948809,0.766666667,-13.8,-2.6,20.6,0,-113.29,49.2
01-12-2002,Alberta,10.64456777,1.649460804,16.99128028,3585,Cardston,13.7,0.8178579,0.707692308,1.3,7.5,10.5,0,-113.29,49.2
01-01-2003,Alberta,10.19684024,1.768726761,16.44747989,3585,Cardston,3.4,0.8178579,0.657142857,-13.1,-4.9,22.9,0,-113.29,49.2
01-02-2003,Alberta,10.32440708,1.735537815,16.89266552,3585,Cardston,8.7,0.8178579,0.585714286,-1.1,3.8,14.2,0,-113.29,49.2
01-03-2003,Alberta,10.01942401,1.756287943,16.98303036,3585,Cardston,-0.9,0.472403354,0.442857143,-14.1,-7.5,25.5,0,-113.29,49.2
01-04-2003,Alberta,10.50786286,1.665430356,16.2371816,3585,Cardston,6.7,0.396370296,1.2,-2.4,2.2,15.8,0,-113.29,49.2
01-05-2003,Alberta,10.10440377,1.654778254,15.94749241,3585,Cardston,17.2,0.326673327,0,-0.2,8.5,9.5,0,-113.29,49.2
01-06-2003,Alberta,10.09742384,1.753259557,15.73335349,3585,Cardston,21.1,0.262337662,0,9.1,15.1,2.9,0,-113.29,49.2
01-07-2003,Alberta,11.24583458,1.668021843,17.05213483,3585,Cardston,28.9,0.202597403,0,7.1,18,0,0,-113.29,49.2
01-08-2003,Alberta,11.33653457,1.689452886,16.56420581,3585,Cardston,34.4,0.149350649,0,11.9,23.2,0,5.2,-113.29,49.2
01-09-2003,Alberta,10.93409971,1.625114574,16.55022081,3585,Cardston,23.2,0.13492823,0,11.8,17.5,0.5,0,-113.29,49.2
01-10-2003,Alberta,10.88173141,1.714558272,16.71845657,3585,Cardston,25.7,0.025837321,0,-2.1,11.8,6.2,0,-113.29,49.2
01-11-2003,Alberta,10.57493923,1.718394271,16.83332566,3585,Cardston,-1.8,0.298564593,0,-15.5,-8.7,26.7,0,-113.29,49.2
01-12-2003,Alberta,11.24064706,1.76047996,17.22082407,3585,Cardston,6.6,0.298564593,0,-8.7,-1.1,19.1,0,-113.29,49.2
01-01-2004,Alberta,11.40805316,1.82413559,17.24561147,3585,Cardston,-4.4,0.298564593,0,-17.9,-11.2,29.2,0,-113.29,49.2
01-02-2004,Alberta,11.23469456,1.674794114,17.24263989,3585,Cardston,-6.8,0.316746411,0.284210526,-24.9,-15.9,33.9,0,-113.29,49.2
01-03-2004,Alberta,11.62998985,1.746835866,17.50983956,3585,Cardston,1.2,0.33492823,0,-5.1,-2,20,0,-113.29,49.2
01-04-2004,Alberta,11.63287573,1.703260383,17.57023149,3585,Cardston,1.9,0.407655502,3,-2.9,-0.5,18.5,0,-113.29,49.2
01-05-2004,Alberta,11.18045683,1.746718149,17.6596734,3585,Cardston,21.9,0.407655502,0,0.4,11.2,6.8,0,-113.29,49.2
01-06-2004,Alberta,11.2040457,1.746798611,17.54525586,3585,Cardston,19.2,0.407655502,0,5.3,12.3,5.7,0,-113.29,49.2
01-07-2004,Alberta,10.98890928,1.780645939,17.46383597,3585,Cardston,24.4,0.540610048,0.2,12,18.2,0,0.2,-113.29,49.2
01-08-2004,Alberta,11.80166177,1.783970181,18.76588974,3585,Cardston,16.5,0.643114973,0.2,10.9,13.7,4.3,0,-113.29,49.2
01-09-2004,Alberta,11.65196717,1.773400772,18.39686455,3585,Cardston,27.8,0.818516043,0.8,11.1,19.5,0,1.5,-113.29,49.2
01-10-2004,Alberta,11.62348475,1.76142203,18.3876383,3585,Cardston,17.6,0.54578877,0,-2.6,7.5,10.5,0,-113.29,49.2
01-11-2004,Alberta,11.84843276,1.848374609,18.46523226,3585,Cardston,6.2,0.600334225,0,-6.2,0,18,0,-113.29,49.2
01-12-2004,Alberta,12.21960096,1.929884526,18.21814033,3585,Cardston,2.6,0.600334225,1.4625,-3.2,-0.3,18.3,0,-113.29,49.2
01-01-2005,Alberta,13.0261959,1.84986385,18.53386336,3585,Cardston,-18.3,2.273061497,1.411764706,-28.9,-23.6,41.6,0,-113.29,49.2
01-02-2005,Alberta,13.86595598,1.875810518,18.03506225,3585,Cardston,9.3,2.254879679,1.929411765,0.8,5.1,12.9,0,-113.29,49.2
01-03-2005,Alberta,12.88377667,1.866577214,17.85333148,3585,Cardston,11.8,2.182152406,0,-1.7,5.1,12.9,0,-113.29,49.2
01-04-2005,Alberta,13.04194151,1.909066798,17.93355743,3585,Cardston,13,2.182152406,0.6,1.2,7.1,10.9,0,-113.29,49.2
01-05-2005,Alberta,12.62960227,2.018647979,17.86049259,3585,Cardston,4.8,2.236697861,0,-4.1,0.4,17.6,0,-113.29,49.2
01-06-2005,Alberta,12.34971922,1.958275369,17.40332689,3585,Cardston,15.3,2.903743316,18.6,6.2,10.8,7.2,0,-113.29,49.2
01-07-2005,Alberta,13.12071813,1.926627205,18.09776131,3585,Cardston,25,2.97540107,0,11.6,18.3,0,0.3,-113.29,49.2
01-08-2005,Alberta,12.89039217,1.938660113,18.04276743,3585,Cardston,30,2.985714286,0,18.4,24.2,0,6.2,-113.29,49.2
01-09-2005,Alberta,12.92376339,1.871635787,18.34617675,3585,Cardston,25.1,3.171428571,0,4.2,14.7,3.3,0,-113.29,49.2
01-10-2005,Alberta,12.7378204,2.05876328,18.86314913,3585,Cardston,13.6,3.298701299,0.6,4.4,9,9,0,-113.29,49.2
01-11-2005,Alberta,13.66099735,2.053011493,18.75417797,3585,Cardston,6.9,3.494505495,8.8,0.8,3.9,14.1,0,-113.29,49.2
01-12-2005,Alberta,13.0435906,1.940054583,18.85111078,3585,Cardston,-13.8,1.803596404,2.2,-22.2,-18,36,0,-113.29,49.2
01-01-2006,Alberta,13.94302642,2.02860296,19.59095355,3585,Cardston,8,1.803596404,2.042857143,-3,2.5,15.5,0,-113.29,49.2
01-02-2006,Alberta,13.74436655,2.115184695,19.86286205,3585,Cardston,6.4,1.885414585,2.042857143,-0.7,2.9,15.1,0,-113.29,49.2
01-03-2006,Alberta,14.6842651,2.179348707,19.3516638,3585,Cardston,-2.8,1.885414585,2,-13.8,-8.3,26.3,0,-113.29,49.2
01-04-2006,Alberta,13.74790349,2.160367866,18.52987321,3585,Cardston,12.8,1.830869131,2.153846154,-1,5.9,12.1,0,-113.29,49.2
01-05-2006,Alberta,14.21622623,2.154632853,18.862927,3585,Cardston,13.4,1.030869131,0,0.3,6.9,11.1,0,-113.29,49.2
01-06-2006,Alberta,14.02819843,2.060511467,19.63162603,3585,Cardston,27.1,0.830869131,0,9.6,18.4,0,0.4,-113.29,49.2
01-07-2006,Alberta,14.27171623,2.186541312,19.64303412,3585,Cardston,23.5,0.645154845,0.9,7.5,15.5,2.5,0,-113.29,49.2
01-08-2006,Alberta,14.46008998,2.078397372,19.21858359,3585,Cardston,23.9,0.467925408,0,8,16,2,0,-113.29,49.2
01-09-2006,Alberta,14.31780444,1.97181317,18.51748064,3585,Cardston,22.6,0.294061772,0,3.9,13.3,4.7,0,-113.29,49.2
01-10-2006,Alberta,15.45838311,2.025727502,18.32032313,3585,Cardston,15.8,0.098257576,0,2.8,9.3,8.7,0,-113.29,49.2
01-11-2006,Alberta,15.30564323,2.060053243,18.65488149,3585,Cardston,-0.5,0.225530303,0,-19,-9.8,27.8,0,-113.29,49.2
01-12-2006,Alberta,15.82815967,2.172273194,19.0806341,3585,Cardston,-2.3,0.225530303,0,-17.2,-9.8,27.8,0,-113.29,49.2
01-01-2007,Alberta,15.89198881,2.130228008,18.21767606,3585,Cardston,5.4,0.143712121,0.093333333,-1.9,1.8,16.2,0,-113.29,49.2
01-02-2007,Alberta,16.81418729,2.221376833,18.69149071,3585,Cardston,-5.8,0.143712121,0.0875,-22.3,-14.1,32.1,0,-113.29,49.2
01-03-2007,Alberta,16.29356163,2.080231323,18.30163596,3585,Cardston,-2.9,0.143712121,0,-8.4,-5.7,23.7,0,-113.29,49.2
01-04-2007,Alberta,15.34586111,2.24847648,16.56919965,3585,Cardston,0.9,0.143712121,1.4,-3,-1.1,19.1,0,-113.29,49.2
01-05-2007,Alberta,15.50280882,2.135320386,17.16762338,3585,Cardston,23.8,0.143712121,0,2.9,13.4,4.6,0,-113.29,49.2
01-06-2007,Alberta,16.01342107,2.167163204,17.91118419,3585,Cardston,25.3,0.143712121,0,4.6,15,3,0,-113.29,49.2
01-07-2007,Alberta,18.5084752,2.122891571,17.84384454,3585,Cardston,27.7,0.23219697,0,5,16.4,1.6,0,-113.29,49.2
01-08-2007,Alberta,16.65389765,2.070041864,18.96892802,3585,Cardston,27,0.315151515,0,12.6,19.8,0,1.8,-113.29,49.2
01-09-2007,Alberta,16.1146573,2.067178016,19.21124185,3585,Cardston,23.1,0.406060606,0,9.6,16.4,1.6,0,-113.29,49.2
01-10-2007,Alberta,16.55105035,2.155114668,18.31420349,3585,Cardston,12.7,0.361742424,0,5.7,9.2,8.8,0,-113.29,49.2
01-11-2007,Alberta,17.31595751,2.074600222,18.18952052,3585,Cardston,7.7,0.361742424,0,0.7,4.2,13.8,0,-113.29,49.2
01-12-2007,Alberta,16.3575431,2.096538193,17.56323712,3585,Cardston,-15.1,0.361742424,1.066666667,-20.1,-17.6,35.6,0,-113.29,49.2
01-01-2008,Alberta,16.74389926,2.056722982,17.05644552,3585,Cardston,-1,1.016287879,1,-16.4,-8.7,26.7,0,-113.29,49.2
01-02-2008,Alberta,17.84601468,1.967643478,16.80993978,3585,Cardston,-1.4,1.243560606,1,-20.3,-10.9,28.9,0,-113.29,49.2
01-03-2008,Alberta,17.47468602,2.099075341,17.78811515,3585,Cardston,8.9,1.243560606,0.9125,-0.2,4.4,13.6,0,-113.29,49.2
01-04-2008,Alberta,16.91927058,1.927326551,16.60798892,3585,Cardston,2.3,1.689015152,0,-14.1,-5.9,23.9,0,-113.29,49.2
01-05-2008,Alberta,16.98592766,1.874900208,16.8710827,3585,Cardston,11.9,1.689015152,0,-3.1,4.4,13.6,0,-113.29,49.2
01-06-2008,Alberta,16.90207468,1.99435951,18.14552966,3585,Cardston,17.9,1.592045455,7.2,7.5,12.7,5.3,0,-113.29,49.2
01-07-2008,Alberta,16.80550676,2.016148093,18.29932558,3585,Cardston,21.1,1.501136364,2.5,14.1,17.6,0.4,0,-113.29,49.2
01-08-2008,Alberta,17.48415641,2.088889627,18.91312263,3585,Cardston,26.1,1.410227273,0,7.6,16.9,1.1,0,-113.29,49.2
01-09-2008,Alberta,17.79681124,2.04168294,17.87626214,3585,Cardston,9.3,1.327272727,4.9,1.4,5.4,12.6,0,-113.29,49.2
01-10-2008,Alberta,18.28641119,2.16301014,19.10488194,3585,Cardston,28.4,1.327272727,0,3.2,15.8,2.2,0,-113.29,49.2
01-11-2008,Alberta,17.80381678,2.114139267,17.76071366,3585,Cardston,18.2,1.327272727,0,6.6,12.4,5.6,0,-113.29,49.2
01-12-2008,Alberta,17.54475189,2.010771314,17.28179859,3585,Cardston,15.3,0.672727273,0,-1.2,7.1,10.9,0,-113.29,49.2
01-01-2009,Alberta,14.7300056,2.074995263,20.07769901,3585,Cardston,-3.1,0.445454545,0,-11.6,-7.4,25.4,0,-113.29,49.2
01-02-2009,Alberta,13.3813715,2.034721284,18.19711714,3585,Cardston,0.9,0.445454545,0,-4.8,-2,20,0,-113.29,49.2
01-03-2009,Alberta,12.89162038,2.122484193,17.32676903,3585,Cardston,13.7,0,0,-4.3,4.7,13.3,0,-113.29,49.2
01-04-2009,Alberta,12.50801857,2.162780525,16.24992847,3585,Cardston,5.2,0,0,-3.6,0.8,17.2,0,-113.29,49.2
01-05-2009,Alberta,12.6785505,2.039931903,16.70210845,3585,Cardston,10.2,0,0,-3.6,3.3,14.7,0,-113.29,49.2
01-06-2009,Alberta,13.0449632,2.002240241,16.9338641,3585,Cardston,13.6,0,0,5.6,9.6,8.4,0,-113.29,49.2
01-07-2009,Alberta,12.65090649,1.889617514,17.07153536,3585,Cardston,21.2,0.036363636,0,7.7,14.5,3.5,0,-113.29,49.2
01-08-2009,Alberta,12.71554776,1.914469511,16.50541755,3585,Cardston,29.9,0.036363636,0,10.3,20.1,0,2.1,-113.29,49.2
01-09-2009,Alberta,13.70017246,1.859935145,16.46491163,3585,Cardston,28.9,0.036363636,0,8.8,18.9,0,0.9,-113.29,49.2
01-10-2009,Alberta,13.50736925,1.868105691,16.64143071,3585,Cardston,10,0.036363636,0,1.2,5.6,12.4,0,-113.29,49.2
01-11-2009,Alberta,14.36575925,1.83073393,15.84588172,3585,Cardston,7.7,0.036363636,0,-1.8,3,15,0,-113.29,49.2
01-12-2009,Alberta,13.47367385,1.962444066,16.9566804,3585,Cardston,-0.1,0.227272727,0.4,-17.1,-8.6,26.6,0,-113.29,49.2
01-01-2010,Alberta,16.29207517,1.874733006,17.13110939,3585,Cardston,9.2,0.254545455,0,-20.3,-5.6,23.6,0,-113.29,49.2
01-02-2010,Alberta,15.66510673,1.896335401,17.04887957,3585,Cardston,5.5,0.254545455,0,-14.5,-4.5,22.5,0,-113.29,49.2
01-03-2010,Alberta,15.53298668,2.072941567,17.19480585,3585,Cardston,10.9,1.345454545,0,-2.4,4.3,13.7,0,-113.29,49.2
01-04-2010,Alberta,15.46520913,2.120929222,17.31356714,3585,Cardston,8.1,1.372727273,0,-4,2.1,15.9,0,-113.29,49.2
01-05-2010,Alberta,15.87986942,2.188169707,18.78838072,3585,Cardston,10.1,1.372727273,2.1,-1.7,4.2,13.8,0,-113.29,49.2
01-06-2010,Alberta,15.90300131,2.219146043,18.78231104,3585,Cardston,16.6,1.481818182,0.3,4.6,10.6,7.4,0,-113.29,49.2
01-07-2010,Alberta,15.28057578,2.155351624,19.11004387,3585,Cardston,20.3,1.481818182,0,5.6,13,5,0,-113.29,49.2
01-08-2010,Alberta,16.14034701,2.11679674,18.78458957,3585,Cardston,24.2,1.481818182,12,11.1,17.7,0.3,0,-113.29,49.2
01-09-2010,Alberta,16.45905932,2.036244595,18.46037826,3585,Cardston,16.9,1.481818182,0.3,8.4,12.7,5.3,0,-113.29,49.2
01-10-2010,Alberta,16.76660104,2.000874015,18.78190701,3585,Cardston,19.8,1.481818182,0,0.1,10,8,0,-113.29,49.2
01-11-2010,Alberta,16.33005502,2.003112353,19.14083713,3585,Cardston,16.5,1.318181818,1.6,1,8.8,9.2,0,-113.29,49.2
01-12-2010,Alberta,16.6954827,2.160404898,19.25111525,3585,Cardston,4.7,1.290909091,0,-7.5,-1.4,19.4,0,-113.29,49.2
01-01-2011,Alberta,16.62642013,2.341728972,18.02162721,3585,Cardston,-2.9,1.290909091,0,-11.2,-7.1,25.1,0,-113.29,49.2
01-02-2011,Alberta,16.64515726,2.124208034,18.25257903,3585,Cardston,-1.2,0.2,0,-30.5,-15.9,33.9,0,-113.29,49.2
01-03-2011,Alberta,17.2403217,2.233450105,18.98407807,3585,Cardston,-16.1,0.172727273,0,-25,-20.6,38.6,0,-113.29,49.2
01-04-2011,Alberta,17.24658864,2.153340049,19.45087929,3585,Cardston,9.6,0.463636364,0.3,0.9,5.3,12.7,0,-113.29,49.2
01-05-2011,Alberta,18.27842051,2.217553318,18.35806524,3585,Cardston,12.2,0.318181818,0,-2.6,4.8,13.2,0,-113.29,49.2
01-06-2011,Alberta,16.2136672,2.170243536,19.11467834,3585,Cardston,16.7,0.318181818,0,6.5,11.6,6.4,0,-113.29,49.2
01-07-2011,Alberta,16.24978504,2.025528099,19.00271908,3585,Cardston,20.4,0.318181818,0,6.5,13.5,4.5,0,-113.29,49.2
01-08-2011,Alberta,18.58380172,2.285543499,21.00842356,3585,Cardston,28.4,0.318181818,0,12.2,20.3,0,2.3,-113.29,49.2
